Date;Status;Type;Title;Action;Session ID;ID;Tool;Entry Type;Source Provider Version;Source Site Address;Source Site Name;Source List Title;Source List ID;Source User Account;Loaded From;Source Path;Source ID;Source Version;Destination Provider Version;Destination Site Address;Destination Site Name;Destination List Title;Destination List ID;Destination User Account;Destination Path;Destination ID;Messages;Warnings;Errors;Copy Options;Throttling Statistics;Application Version;Details;Office 365 Import: Status;Office 365 Import: Job Ids;Office 365 Import: # of objects processed;Office 365 Import: # of objects;Office 365 Import: Progress %;Office 365 Import: Import Start;Office 365 Import: Import End;Azure Jobs;Help links
30-07-2018;Success;File;Vedrørende forsætligt forvoldte skader, som skyldes handicap og sygdom.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110850_557;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Vedrørende forsætligt forvoldte skader, som skyldes handicap og sygdom.aspx;213;17.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Vedrørende forsætligt forvoldte skader, som skyldes handicap og sygdom.aspx;138;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Vedrørende forsætligt forvoldte skader, som skyldes evnen til at handle fornuftsmæssigt.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110831_556;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Vedrørende forsætligt forvoldte skader, som skyldes evnen til at handle fornuftsmæssigt.aspx;214;15.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Vedrørende forsætligt forvoldte skader, som skyldes evnen til at handle fornuftsmæssigt.aspx;137;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Vedrørende forsætlige skader.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110810_555;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Vedrørende forsætlige skader.aspx;164;16.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Vedrørende forsætlige skader.aspx;136;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Vedrørende ejer af enkelt bygning ikke blev anset som værende erhvervsdrivende.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110759_554;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Vedrørende ejer af enkelt bygning ikke blev anset som værende erhvervsdrivende.aspx;172;8.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Vedrørende ejer af enkelt bygning ikke blev anset som værende erhvervsdrivende.aspx;135;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Vedrørende ansatte forvolder skade på hinanden.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110750_553;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Vedrørende ansatte forvolder skade på hinanden.aspx;232;6.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Vedrørende ansatte forvolder skade på hinanden.aspx;134;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Vedrørende anerkendelse i hundeansvarssager.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110741_552;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Vedrørende anerkendelse i hundeansvarssager.aspx;235;6.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Vedrørende anerkendelse i hundeansvarssager.aspx;133;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Varetægt.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110703_551;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Varetægt.aspx;60;32.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Varetægt.aspx;132;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Varer i udvalg - køb på prøve.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110651_550;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Varer i udvalg - køb på prøve.aspx;202;9.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Varer i udvalg - køb på prøve.aspx;131;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Uønsket parring - egen skyld.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110633_549;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Uønsket parring - egen skyld.aspx;119;14.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Uønsket parring - egen skyld.aspx;130;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Uforsikrede hunde.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110615_548;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Uforsikrede hunde.aspx;46;14.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Uforsikrede hunde.aspx;129;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Ubebygget grund.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110608_547;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Ubebygget grund.aspx;210;5.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Ubebygget grund.aspx;128;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Uanmodet forretningsførelse.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110558_546;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Uanmodet forretningsførelse.aspx;124;6.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Uanmodet forretningsførelse.aspx;127;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Uagtsomhedsgrader.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110509_545;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Uagtsomhedsgrader.aspx;126;41.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Uagtsomhedsgrader.aspx;126;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Trampolinskader.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110450_544;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Trampolinskader.aspx;52;14.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Trampolinskader.aspx;125;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Tjenesteydelse.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110414_543;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Tjenesteydelse.aspx;6;29.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Tjenesteydelse.aspx;124;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Ting og personskader forvoldt på en sikret person.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110341_542;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Ting og personskader forvoldt på en sikret person.aspx;131;26.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Ting og personskader forvoldt på en sikret person.aspx;123;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Tidligere forsikringsvilkår.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110335_541;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Tidligere forsikringsvilkår.aspx;264;4.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Tidligere forsikringsvilkår.aspx;122;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Sådan foregår retssager.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110312_540;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Sådan foregår retssager.aspx;98;17.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Sådan foregår retssager.aspx;121;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Summer for personskader og tingskader.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110305_539;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Summer for personskader og tingskader.aspx;198;5.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Summer for personskader og tingskader.aspx;120;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Startside.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110252_538;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Startside.aspx;1;7.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Startside.aspx;119;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Spændende hundeansvarssager.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110237_537;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Spændende hundeansvarssager.aspx;51;12.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Spændende hundeansvarssager.aspx;118;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Spiritus.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110214_536;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Spiritus.aspx;91;18.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Spiritus.aspx;117;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Specielt ved håndsrækninger.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110154_535;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Specielt ved håndsrækninger.aspx;107;11.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Specielt ved håndsrækninger.aspx;116;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Specielt ved gensidig hjælp.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110119_534;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Specielt ved gensidig hjælp.aspx;106;10.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Specielt ved gensidig hjælp.aspx;115;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Specielt for personer med bofællesskab, familie i øvrigt samt gæster.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110053_533;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Specielt for personer med bofællesskab, familie i øvrigt samt gæster.aspx;108;11.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Specielt for personer med bofællesskab, familie i øvrigt samt gæster.aspx;114;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Snubleskader.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730110015_532;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Snubleskader.aspx;44;22.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Snubleskader.aspx;113;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Småskader.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105943_531;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Småskader.aspx;145;25.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Småskader.aspx;112;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Slagsmål mellem hund og kat.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105934_530;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Slagsmål mellem hund og kat.aspx;273;6.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Slagsmål mellem hund og kat.aspx;111;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skoleskader.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105922_529;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skoleskader.aspx;186;9.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skoleskader.aspx;110;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skadevolder og skadelidte er begge forsikret i Lb koncernen.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105914_528;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skadevolder og skadelidte er begge forsikret i Lb koncernen.aspx;265;6.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skadevolder og skadelidte er begge forsikret i Lb koncernen.aspx;109;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skader forvoldt ved brug af legetøj med motorkraft under 5 hk.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105853_527;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skader forvoldt ved brug af legetøj med motorkraft under 5 hk.aspx;237;16.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skader forvoldt ved brug af legetøj med motorkraft under 5 hk.aspx;108;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skader forvoldt med droner.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105842_526;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skader forvoldt med droner.aspx;270;7.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skader forvoldt med droner.aspx;107;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skadelidtes pligt i forbindelse med en skade.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105827_525;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skadelidtes pligt i forbindelse med en skade.aspx;102;10.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skadelidtes pligt i forbindelse med en skade.aspx;106;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade sket under sportsudøvelse på arbejdspladsen.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105811_524;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade sket under sportsudøvelse på arbejdspladsen.aspx;195;7.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade sket under sportsudøvelse på arbejdspladsen.aspx;105;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade sket under Jagt.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105753_523;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade sket under Jagt.aspx;48;13.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade sket under Jagt.aspx;104;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade sket i boligforeninger.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105735_522;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade sket i boligforeninger.aspx;83;13.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade sket i boligforeninger.aspx;103;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade på transporterede cykler, på cykelstativ.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105730_521;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade på transporterede cykler, på cykelstativ.aspx;259;3.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade på transporterede cykler, på cykelstativ.aspx;102;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade på lejer.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105719_520;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade på lejer.aspx;206;7.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade på lejer.aspx;101;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade på feriebolig.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105648_519;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade på feriebolig.aspx;40;24.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade på feriebolig.aspx;100;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade på bygningsdele i hotelværelser og lejede ferieboliger.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105627_518;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade på bygningsdele i hotelværelser og lejede ferieboliger.aspx;244;15.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade på bygningsdele i hotelværelser og lejede ferieboliger.aspx;99;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade på arbejdsgivers genstande.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105611_517;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade på arbejdsgivers genstande.aspx;141;11.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade på arbejdsgivers genstande.aspx;98;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
30-07-2018;Success;File;Skade på anden sikret person.aspx;Copy;180730-1;180730102413_418_18436180730102506_419180730105558_516;Copy SharePoint Content;Item;SP2010;http://intranet.lb.dk/Skade/hb/ansvarNY/;Ansvar;Ansvar;9cb1faf9-0d31-46d2-8247-02c607cc3d40;LBNET\nicd;;Skade på anden sikret person.aspx;196;8.0;O365;https://lbforsikring.sharepoint.com/sites/Skade/;Skade;AnsvarWebsider;d7865cbc-8294-4f0e-8f52-69c6bfca7725;admnicd@lb.dk;Skade på anden sikret person.aspx;97;;;;;;8.2.2;Copied successfully.;;;;;;;;<AzureJobs />;
