OrignalFilnavn;NytFilnavn;Gruppe;Undergruppe;Branche;Coincidence;Status
Sygedagpengeloven - 12.12.14.aspx;Sygedagpengeloven - 12.12.14.aspx;Forretningsgange ;Brug af socialrådgiver;Personskade;False;Success
Ny førtidspension og flexjob reform 15.11.13.aspx;Ny førtidspension og flexjob reform 15.11.13.aspx;Forretningsgange;Brug af socialrådgiver;Personskade;False;Success
Samspillet mellem social ydelse, indsatsdel og TAF - 11.12.15.aspx;Samspillet mellem social ydelse, indsatsdel og TAF - 11.12.15.aspx;Forretningsgange;Brug af socialrådgiver;Personskade;False;Success
Luise Hougaard - Samspillet mellem social ydelse, indsatsdel og TAF - 11.12.15.aspx;Luise Hougaard - Samspillet mellem social ydelse, indsatsdel og TAF - 11.12.15.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Betalingsfuldmagter.aspx;Betalingsfuldmagter.aspx;Diverse faglige spørgsmål;Skadelidtes brug af advokat;Personskade;False;Success
Ikke salær til kommunens advokat.aspx;Ikke salær til kommunens advokat.aspx;Diverse faglige spørgsmål;Skadelidtes brug af advokat;Personskade;False;Success
Regulering af erstatning- og godtgørelsesbeløb.aspx;Regulering af erstatning- og godtgørelsesbeløb.aspx;EAL - de enkelte bestemmelser;(Q) EAL § 15;Personskade;False;Success
Fagmøde 03.11.15 - Feriepenge.aspx;Fagmøde 03.11.15 - Feriepenge.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
EAL temadag 29.05.13 - TAF og årsløn til selvstændige.aspx;EAL temadag 29.05.13 - TAF og årsløn til selvstændige.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
EAL temadag 29.04.14 - Socialrådgiver og EET-årsløn.aspx;EAL temadag 29.04.14 - Socialrådgiver og EET-årsløn.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
EAL temadag 25.06.12 - Årsagssammenhæng.aspx;EAL temadag 25.06.12 - Årsagssammenhæng.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Praksis for valg af speciallæger.aspx;Praksis for valg af speciallæger.aspx;Lægelige spørgsmål;Praksis for valg af speciallæger;Personskade;False;Success
Kreditorbeskyttelse - Retsplejelovens § 513.aspx;Kreditorbeskyttelse - Retsplejelovens § 513.aspx;Diverse faglige spørgsmål;Kreditorbeskyttelse;Personskade;False;Success
Afgørelsesgrundlag.aspx;Afgørelsesgrundlag.aspx;Lægelige spørgsmål ;Afgørelsesgrundlag;Personskade;False;Success
Retslægerådets årsberetninger.aspx;Retslægerådets årsberetninger.aspx;Lægelige spørgsmål;Retslægerådets årsberetninger;Personskade;False;Success
Spørgeramme til lægekonsulenten.aspx;Spørgeramme til lægekonsulenten.aspx;Lægelige spørgsmål;Brug af lægekonsulent;Personskade;False;Success
Telefonnumre og mail til andre selskaber.aspx;Telefonnumre og mail til andre selskaber.aspx;Forretningsgange;Summer, honorar, satser og gebyrer;Personskade;False;Success
Uforsikrede tingskadekrav.aspx;Uforsikrede tingskadekrav.aspx;Forretningsgange;Forretningsgange med Bilskader;Personskade;False;Success
Forsøgertab.aspx;Forsøgertab.aspx;EAL - de enkelte bestemmelser;(M) EAL § 12;Personskade;False;Success
Brug af socialrådgiver.aspx;Brug af socialrådgiver.aspx;Forretningsgange;Brug af socialrådgiver;Personskade;False;Success
Refleksdystrofi.aspx;Refleksdystrofi.aspx;Lægelige spørgsmål;Refleksdystrofi;Personskade;False;Success
Tabt arbejdsfortjeneste, hvor skadelidte var i flexjob forinden uheldet.aspx;Tabt arbejdsfortjeneste, hvor skadelidte var i flexjob forinden uheldet.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Aldersreduktion § 4, stk. 2.aspx;Aldersreduktion § 4, stk. 2.aspx;EAL - de enkelte bestemmelser;(E) EAL § 4;Personskade;False;Success
Erstatning for ydelser fra privattegnet arbejdsløshedsforsikring.aspx;Erstatning for ydelser fra privattegnet arbejdsløshedsforsikring.aspx;EAL - de enkelte bestemmelser ;(C) EAL § 2;Personskade;False;Success
Er betingelserne for genoptagelse opfyldt.aspx;Er betingelserne for genoptagelse opfyldt.aspx;EAL - de enkelte bestemmelser;(L) EAL § 11;Personskade;False;Success
Statistikkoder og skadeadvis.aspx;Statistikkoder og skadeadvis.aspx;Forretningsgange;Sagsforløbet i en personskadesag;Personskade;False;Success
Fastsættelse af årsløn - unge på gymnasial uddannelse mv.aspx;Fastsættelse af årsløn - unge på gymnasial uddannelse mv.aspx;EAL - de enkelte bestemmelser;(H) EAL § 7;Personskade;False;Success
Luise Hougaard - sygedagpengeloven 12.12.14.aspx;Luise Hougaard - sygedagpengeloven 12.12.14.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
2. pkt. - eneforsørger.aspx;2. pkt. - eneforsørger.aspx;EAL - de enkelte bestemmelser;(O) EAL § 14;Personskade;False;Success
Nedsættelse på grund af alder.aspx;Nedsættelse på grund af alder.aspx;EAL - de enkelte bestemmelser ;(J) EAL § 9;Personskade;False;Success
Max.erstatning (§ 6,stk.2) i forhold til aldersreduktion (§ 9).aspx;Max.erstatning (§ 6,stk.2) i forhold til aldersreduktion (§ 9).aspx;EAL - de enkelte bestemmelser;(G) EAL § 6;Personskade;False;Success
Eksempler på vurdering af forældelse.aspx;Eksempler på vurdering af forældelse.aspx;EAL - de enkelte bestemmelser;(L) EAL § 11;Personskade;False;Success
Spot en patientskade - mape 26.09.14.aspx;Spot en patientskade - mape 26.09.14.aspx;Diverse faglige spørgsmål ;Foredrag;Personskade;False;Success
Skyldfordeling - ansvarsgrundlag (færdselslov, hundelov, hestelov, erhvervsansvar, privatansvar).aspx;Skyldfordeling - ansvarsgrundlag (færdselslov, hundelov, hestelov, erhvervsansvar, privatansvar).aspx;EAL - de enkelte bestemmelser;(T) EAL § 25;Personskade;False;Success
Sagens praktiske behandling.aspx;Sagens praktiske behandling.aspx;EAL - de enkelte bestemmelser;(T) EAL § 25;Personskade;False;Success
Sygedagpengelov § 78, stk. 1, 2. pkt. - ikke regres overfor arbejdsgiver.aspx;Sygedagpengelov § 78, stk. 1, 2. pkt. - ikke regres overfor arbejdsgiver.aspx;EAL - de enkelte bestemmelser;(S) EAL § 17;Personskade;False;Success
Sagsarter ved udbetaling af dagpenge.aspx;Sagsarter ved udbetaling af dagpenge.aspx;EAL - de enkelte bestemmelser;(S) EAL § 17;Personskade;False;Success
Opgørelse af kommunens krav.aspx;Opgørelse af kommunens krav.aspx;EAl - de enkelte bestemmelser;(S) EAL § 17;Personskade;False;Success
Identifikation - når kommunen både er dagpengebetaler og arbejdsgiver for skadelidte.aspx;Identifikation - når kommunen både er dagpengebetaler og arbejdsgiver for skadelidte.aspx;EAL - de enkelte bestemmelser;(S) EAL § 17;Personskade;False;Success
Hvem kan anmode om genoptagelse.aspx;Hvem kan anmode om genoptagelse.aspx;EAL - De enkelte bestemmelser;(L) EAL § 11;Personskade;False;Success
§ 11, stk. 2 og 3.aspx;§ 11, stk. 2 og 3.aspx;EAL - De enkelte bestemmelser;(L) EAL § 11;Personskade;False;Success
skadelidte kommet tilbage på arbejdsmarked - efter lang løs tilknytning til arbejdsmarked.aspx;skadelidte kommet tilbage på arbejdsmarked - efter lang løs tilknytning til arbejdsmarked.aspx;EAL - de enkelte bestemmelser;(H) EAL § 7;Personskade;False;Success
Fastsætte af årsløn - skadelidte under uddannelse efter lang løs tilknytning til arbejdsmarked.aspx;Fastsætte af årsløn - skadelidte under uddannelse efter lang løs tilknytning til arbejdsmarked.aspx;EAL - de enkelte bestemmelser;(H) EAL § 7;Personskade;False;Success
Bargatelgrænsen - mindre end 5 procent.aspx;Bargatelgrænsen - mindre end 5 procent.aspx;EAL - de enkelte bestemmelser;(E) EAL § 4;Personskade;False;Success
Oversigt - foredrag Gensidig Forsikring 29.05.13.aspx;Oversigt - foredrag Gensidig Forsikring 29.05.13.aspx;EAL - de enkelte bestemmelser;(D) EAL § 3;Personskade;False;Success
Hvornår er man syg, jvf. § 3 1. pkt.aspx;Hvornår er man syg, jvf. § 3 1. pkt.aspx;EAL - de enkelte bestemmelser ;(D) EAL § 3;Personskade;False;Success
Hvad gør vi, når folk genoptager arbejdet helt eller delvist.aspx;Hvad gør vi, når folk genoptager arbejdet helt eller delvist.aspx;EAL - de enkelte bestemmelser;(D) EAL § 3;Personskade;False;Success
Godtgørelse selvom arbejdet genoptaget på fuld tid - helt undtagelsesvist - §3 2. pkt.aspx;Godtgørelse selvom arbejdet genoptaget på fuld tid - helt undtagelsesvist - §3 2. pkt.aspx;EAL - de enkelte bestemmelser;(D) EAL § 3;Personskade;False;Success
Skadelidte, som anfører IKKE at være i arbejde på skadetidspunktet.aspx;Skadelidte, som anfører IKKE at være i arbejde på skadetidspunktet.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
§ 2 før og efter den 16.06.2011.aspx;§ 2 før og efter den 16.06.2011.aspx;EAL - de enkelte bestemmelser;(C) EAL § 2;Personskade;False;Success
Andet tab - forlængelse af uddannelse og tab af skoleår.aspx;Andet tab - forlængelse af uddannelse og tab af skoleår.aspx;EAL - de enkelte bestemmelser;(A) EAL § 1;Personskade;False;Success
Andet tab - udgift til skadelidtes advokat.aspx;Andet tab - udgift til skadelidtes advokat.aspx;EAL - de enkelte bestemmelser;(A) EAL § 1;Personskade;False;Success
Arbejde i hjemmet.aspx;Arbejde i hjemmet.aspx;EAL - de enkelte bestemmelser;(A) EAL § 1;Personskade;False;Success
Brug af interessefeltet i Skadeportalen.aspx;Brug af interessefeltet i Skadeportalen.aspx;Forretningsgange;Sagsforløbet i en personskadesag;Personskade;False;Success
Nedsættelse eller bortfald af tingskaden, Færdselslovens § 101,stk.3.aspx;Nedsættelse eller bortfald af tingskaden, Færdselslovens § 101,stk.3.aspx;Diverse faglige spørgsmål;Færdselsloven;Personskade;False;Success
Direkte - indirekte skadelidte.aspx;Direkte - indirekte skadelidte.aspx;Diverse faglige spørgsmål;Hvem er berettiget til at kræve erstatning;Personskade;False;Success
Særlige tilfælde hvor skaden anlægges af Personskade.aspx;Særlige tilfælde hvor skaden anlægges af Personskade.aspx;Forretningsgange;Forretningsgange med Bilskader;Personskade;False;Success
Retningslinier.aspx;Retningslinier.aspx;Forretningsgange;Retningslinier, når uheldet er sket i udlandet, eller hvor udlændinge er implicerede;Personskade;False;Success
Bilskader med politirapport og personskade.aspx;Bilskader med politirapport og personskade.aspx;Forretningsgange;Forretningsgange med Bilskader ;Personskade;False;Success
Branche etisk regelsæt.aspx;Branche etisk regelsæt.aspx;Forretningsgange;Forsikring & Pension;Personskade;False;Error
Uheld i DK med britisk statsborger - Garko Stinus 13.12.13.aspx;Uheld i DK med britisk statsborger - Garko Stinus 13.12.13.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Generel skadepolitik.aspx;Generel skadepolitik.aspx;Forretningsgange;Generel skadepolitik;Personskade;False;Success
Skulder skader - BEMA 13.12.13.aspx;Skulder skader - BEMA 13.12.13.aspx;Diverse faglige spørgsmål;Foredrag;Personskade;False;Success
Procesbeskrivelse.aspx;Procesbeskrivelse.aspx;Forretningsgange;Sagsforløbet i en personskadesag;Personskade;False;Success
Overfaldsdækningen.aspx;Overfaldsdækningen.aspx;Forretningsgange;Overfaldsdækning på Rejseforsikringen;Personskade;False;Success
Oplysning om kreditorbeskyttelse.aspx;Oplysning om kreditorbeskyttelse.aspx;Forretningsgange;Afregning i sagerne;Personskade;False;Success
Fra almindelig til kompliceret sag - hvornår.aspx;Fra almindelig til kompliceret sag - hvornår.aspx;Forretningsgange;Sagsforløbet i en personskadesag;Personskade;False;Success
Færdselslovens § 103.aspx;Færdselslovens § 103.aspx;Diverse faglige spørgsmål;Færdselsloven;Personskade;False;Success
Statsforvaltningen.aspx;Statsforvaltningen.aspx;Diverse faglige spørgsmål;Umyndige;Personskade;False;Success
Videregivelse af oplysninger om medlemsforhold til andre.aspx;Videregivelse af oplysninger om medlemsforhold til andre.aspx;Forretningsgange;Vores behandling af oplysninger;Personskade;False;Success
Behandling af medlemsoplysninger uden for huset.aspx;Behandling af medlemsoplysninger uden for huset.aspx;Forretningsgange;Vores behandling af oplysninger;Personskade;False;Success
Regresudvalgets 4-mands udvalg.aspx;Regresudvalgets 4-mands udvalg.aspx;Forretningsgange;Forsikring & Pension;Personskade;False;Error
Depression som følge af et ulykkestilfælde.aspx;Depression som følge af et ulykkestilfælde.aspx;Lægelige spørgsmål;Depression som følge af et ulykkestilfælde;Personskade;False;Success
Muskelsvind på lår.aspx;Muskelsvind på lår.aspx;Lægelige spørgsmål;Om muskelsvind på lår;Personskade;False;Success
Hjernetraumer.aspx;Hjernetraumer.aspx;Lægelige spørgsmål;Følger efter svære hjernetraumer - 120 % varigt men;Personskade;False;Success
Funktionsbeskrivelse - fagvejlederrollen i personskade.aspx;Funktionsbeskrivelse - fagvejlederrollen i personskade.aspx;Forretningsgange;Personskadeafdelingen;Personskade;False;Success
Hvordan fastsættes reserven på varigt mén (EAL § 4).aspx;Hvordan fastsættes reserven på varigt mén (EAL § 4).aspx;Forretningsgange;Hvordan fastsætter vi reserve;Personskade;False;Success
Kontooverførsler til NemKonto.aspx;Kontooverførsler til NemKonto.aspx;Forretningsgange;Afregning i sagerne;Personskade;False;Success
