OrignalFilnavn;NytFilnavn;Gruppe;Undergruppe;Branche;Coincidence;Status
Nyværdierstatning.aspx;Nyværdierstatning.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Omkostninger i forbindelse med køb af ny bil.aspx;Omkostninger i forbindelse med køb af ny bil.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Kvalitetssystemet.aspx;Kvalitetssystemet.aspx;Systemet;;Bil;False;Success
Afsavnsaftale mellem Post Danmark og Forsikring og Pension.aspx;Afsavnsaftale mellem Post Danmark og Forsikring og Pension.aspx;Aftaler;;Bil;False;Success
Påregnelighed.aspx;Påregnelighed.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Omregistrering og opbevaring af registreringsattesten.aspx;Omregistrering og opbevaring af registreringsattesten.aspx;Adresser og praktisk info;;Bil;False;Success
Startside.aspx;BilStartside.aspx;Vilkår afsnit 11;;Bil;True;Success
Hvad gælder for forsikringen.aspx;Hvad gælder for forsikringen.aspx;Vilkårenes afsnit 1 A - Hvad gælder for forsikringen;;Bil;False;Success
Manglende kørekort.aspx;Manglende kørekort.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Reparationsgrænser.aspx;Reparationsgrænser.aspx;Taksering;;Bil;False;Success
Udskiftning af forlygter.aspx;Udskiftning af forlygter.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Segways.aspx;Segways.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Dæk og fælge.aspx;Dæk og fælge.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Nedsættelse af erstatning på grund af egen skyld.aspx;Nedsættelse af erstatning på grund af egen skyld.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Benzin, diesel og øvrigt brændstof.aspx;Benzin, diesel og øvrigt brændstof.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Regninger til Falck via mail.aspx;Regninger til Falck via mail.aspx;Adresser og praktisk info;;Bil;False;Success
Registrering af ung fører.aspx;Registrering af ung fører.aspx;Forretningsgange;;Bil;False;Success
Hvem kan vi opkræve selvrisiko hos.aspx;Hvem kan vi opkræve selvrisiko hos.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger ;;Bil;False;Success
Kontakt til SR Afdelingen.aspx;Kontakt til SR Afdelingen.aspx;Adresser og praktisk info;;Bil;False;Success
Oversigt over selskaberne der er tiltrådt skadeforsikringsaftalerne opdatering pr. 7.7.2015.aspx;Oversigt over selskaberne der er tiltrådt skadeforsikringsaftalerne opdatering pr. 7.7.2015.aspx;Aftaler;;Bil;False;Success
Adresser og mail på politikredse.aspx;Adresser og mail på politikredse.aspx;Adresser og praktisk info;;Bil;False;Success
Forældrehæftelse.aspx;Forældrehæftelse.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Udbetaling til panthaver.aspx;Udbetaling til panthaver.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Tryg vs ALD.aspx;Tryg vs ALD.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Falcks Redningskorps Afsavnserklæring.aspx;Falcks Redningskorps Afsavnserklæring.aspx;Aftaler;;Bil;False;Success
Ekstraudstyr med max.sum.aspx;Ekstraudstyr med max.sum.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Krav fra medlem om refusion.aspx;Krav fra medlem om refusion.aspx;Udland;;Bil;False;Success
Tyveri kun med ansvarsskade.aspx;Tyveri kun med ansvarsskade.aspx;Forretningsgange;;Bil;False;Success
Nøgle opbevaret i key box.aspx;Nøgle opbevaret i key box.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Kaskoskader forvoldt af medlems egne børn under 18 år uden kørekort.aspx;Kaskoskader forvoldt af medlems egne børn under 18 år uden kørekort.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Forhøjet selvrisiko under klausul.aspx;Forhøjet selvrisiko under klausul.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Grov uagtsomhed - bussluser busgrave.aspx;Grov uagtsomhed - bussluser busgrave.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Modtagelse af stævning.aspx;BilModtagelse af stævning.aspx;Skadepolitikker;;Bil;True;Success
Nødreparation.aspx;Nødreparation.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Aktindsigt og krav mod gerningsmænd.aspx;Aktindsigt og krav mod gerningsmænd.aspx;Forretningsgange;;Bil;False;Success
Email adresser på Handling og Grøntkortpartnere.aspx;Email adresser på Handling og Grøntkortpartnere.aspx;Adresser og praktisk info;;Bil;False;Success
Ansvarsplacering mellem LB og udenlandsk modpart-selskab.aspx;Ansvarsplacering mellem LB og udenlandsk modpart-selskab.aspx;Udland;;Bil;False;Success
LB-medlemmers uheld i udlandet (personlige krav).aspx;LB-medlemmers uheld i udlandet (personlige krav).aspx;Udland;;Bil;False;Success
Administratorer for Carglass.aspx;Administratorer for Carglass.aspx;Forretningsgange;;Bil;False;Success
Regres for ansvarsudgifter over for en sikret eller ikke sikret fører.aspx;Regres for ansvarsudgifter over for en sikret eller ikke sikret fører.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Ændring og opsigelse.aspx;Ændring og opsigelse.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Fortrydelse.aspx;Fortrydelse.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Betaling.aspx;Betaling.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Navigationsudstyr.aspx;Navigationsudstyr.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Geografisk dækningsområde.aspx;Geografisk dækningsområde.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Hvor dækkes.aspx;Hvor dækkes.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Bilag uden reference på.aspx;Bilag uden reference på.aspx;Forretningsgange;;Bil;False;Success
Fradrag af selvrisiko ved totalskade erstatning.aspx;Fradrag af selvrisiko ved totalskade erstatning.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Afregning af totalskader med reduceret moms.aspx;Afregning af totalskader med reduceret moms.aspx;Forretningsgange;;Bil;False;Success
Klagebehandling i 2014.aspx;Klagebehandling i 2014.aspx;Undervisning;;Bil;False;Success
Regler for narkotika i trafikken.aspx;Regler for narkotika i trafikken.aspx;Adresser og Praktisk info;;Bil;False;Success
Instruks angående LB Europadælning Falck.aspx;Instruks angående LB Europadælning Falck.aspx;Vilkårenes afsnit 5 - Vejhjælp i Europa;;Bil;False;Success
Selvrisiko ved tyveri kontra gerningsmand.aspx;Selvrisiko ved tyveri kontra gerningsmand.aspx;Forretningsgange;;Bil;False;Success
Skade på træer.aspx;Skade på træer.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Undervisning i børns ansvar og forældrehæftelse.aspx;Undervisning i børns ansvar og forældrehæftelse.aspx;Undervisning;;Bil;False;Success
Registreringsnumre på busser.aspx;Registreringsnumre på busser.aspx;Adresser og praktisk info;;Bil;False;Success
Hvornår og hvem skal behandle personskaden.aspx;Hvornår og hvem skal behandle personskaden.aspx;Forretningsgange;;Bil;False;Success
Nummerplader.aspx;Nummerplader.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Udbetaling til kommunerne.aspx;Udbetaling til kommunerne.aspx;Forretningsgange;;Bil;False;Success
SKATs definition af ejer og bruger.aspx;SKATs definition af ejer og bruger.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Nedsættelse eller bortfald af erstatning.aspx;Nedsættelse eller bortfald af erstatning.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Kravets størrelse og eksistens.aspx;Kravets størrelse og eksistens.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Krav til dokumentation.aspx;Krav til dokumentation.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Klagemuligheder.aspx;Klagemuligheder.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Gebyrer.aspx;Gebyrer.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Fast bruger.aspx;Fast bruger.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Fareforøgelse og Pro-rata.aspx;Fareforøgelse og Pro-rata.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Selvrisiko i forbindelse med ny ejer.aspx;Selvrisiko i forbindelse med ny ejer.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger ;;Bil;False;Success
Anmeldelse.aspx;Anmeldelse.aspx;Vilkårenes afsnit 15 - Generelt for alle dækninger;;Bil;False;Success
Oversigt over aktive statistikkoder branchegruppe 1.aspx;Oversigt over aktive statistikkoder branchegruppe 1.aspx;Systemet;;Bil;False;Success
Undervisning i Regres modul 1.aspx;Undervisning i Regres modul 1.aspx;Undervisning;;Bil;False;Success
Skader forvoldt af passager.aspx;Skader forvoldt af passager.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Nedsættelse af erstatningen EAL § 24A.aspx;Nedsættelse af erstatningen EAL § 24A.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Autostole.aspx;BilAutostole.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;True;Success
De 10 bud for behandling af regres.aspx;De 10 bud for behandling af regres.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Vejledning i fremsendelse af systembreve pr. mail.aspx;Vejledning i fremsendelse af systembreve pr. mail.aspx;Forretningsgange;;Bil;False;Success
Stilstandsforsikring.aspx;Stilstandsforsikring.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Skader forvoldt af løsrevne affaldscontainere.aspx;Skader forvoldt af løsrevne affaldscontainere.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Skader forvoldt af håndværker.aspx;Skader forvoldt af håndværker.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Skade sket på grund af fejl,defekt ved bussluseanlæg.aspx;Skade sket på grund af fejl,defekt ved bussluseanlæg.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Skade forvoldt ved uhensigtsmæssige forhold på parkeringspladser.aspx;Skade forvoldt ved uhensigtsmæssige forhold på parkeringspladser.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Skade forvoldt af defekt lejet trailer.aspx;Skade forvoldt af defekt lejet trailer.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Regres, hvor forsikringen her hos os ikke er ikraft på skadestidspunktet.aspx;Regres, hvor forsikringen her hos os ikke er ikraft på skadestidspunktet.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Regres foredrag af C.Grosen.aspx;Regres foredrag af C.Grosen.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Policeregres - og opkrævning af selvrisiko.aspx;Policeregres - og opkrævning af selvrisiko.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Hvad er regres.aspx;Hvad er regres.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Grundlæggende om erstatningsansvar.aspx;Grundlæggende om erstatningsansvar.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Ansvarsgrundlaget.aspx;Ansvarsgrundlaget.aspx;Vilkårenes afsnit 15 - Regres;;Bil;False;Success
Tyveri af biler med startspærre.aspx;Tyveri af biler med startspærre.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Tyveri af fastmonteret dele Ankenævnskendelse.aspx;Tyveri af fastmonteret dele Ankenævnskendelse.aspx;Vilkårenes afsnit 3 - kaskoforsikring;;Bil;False;Success
T1 rapporter.aspx;T1 rapporter.aspx;Taksering;;Bil;False;Success
Hvordan tidsindstiller man mailen.aspx;Hvordan tidsindstiller man mailen.aspx;Adresser og praktisk info;;Bil;False;Success
Bonuskode kontra selvrisikodækning.aspx;Bonuskode kontra selvrisikodækning.aspx;Forretningsgange;;Bil;False;Success
Tyveri af autocamper Landsretsdom.aspx;Tyveri af autocamper Landsretsdom.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Tyveriforsøg.aspx;Tyveriforsøg.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Motorcykel vinterkasko.aspx;Motorcykel vinterkasko.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Selvrisiko i regressager.aspx;Selvrisiko i regressager.aspx;Forretningsgange;;Bil;False;Success
Ny version af det røde kort.aspx;Ny version af det røde kort.aspx;Udland;;Bil;False;Success
Fælles europæisk anmeldelse.aspx;Fælles europæisk anmeldelse.aspx;Udland;;Bil;False;Success
Transaktionstyper og søgenøgler.aspx;Transaktionstyper og søgenøgler.aspx;Systemet;;Bil;False;Success
Søgning efter behandlernumre.aspx;Søgning efter behandlernumre.aspx;Systemet;;Bil;False;Success
Statistikkoder i relation til ansvarskrav.aspx;Statistikkoder i relation til ansvarskrav.aspx;Systemet;;Bil;False;Success
Selvrisiko ved risikotilpasning.aspx;Selvrisiko ved risikotilpasning.aspx;Systemet;;Bil;False;Success
Oversigt over udbetalingstekster.aspx;Oversigt over udbetalingstekster.aspx;Systemet;;Bil;False;Success
Oversigt over aktive systembreve i Bilskade.aspx;Oversigt over aktive systembreve i Bilskade.aspx;Systemet;;Bil;False;Success
Manuel check.aspx;Manuel check.aspx;Systemet;;Bil;False;Success
Kundenota, Policenotat og medlemsnotat.aspx;Kundenota, Policenotat og medlemsnotat.aspx;Systemet;;Bil;False;Success
Beløbsoverførsel mellem de forskellige selskaber i LB.aspx;Beløbsoverførsel mellem de forskellige selskaber i LB.aspx;Systemet;;Bil;False;Success
Bankregister - Find bank via registreringsnummer.aspx;Bankregister - Find bank via registreringsnummer.aspx;Systemet;;Bil;False;Success
Annullering af skader.aspx;Annullering af skader.aspx;Systemet;;Bil;False;Success
Oplysninger om ansvaret for veje.aspx;Oplysninger om ansvaret for veje.aspx;Adresser og praktisk info;;Bil;False;Success
Mails til andre afdelingers postkasser.aspx;Mails til andre afdelingers postkasser.aspx;Adresser og praktisk info;;Bil;False;Success
Mailadresser til sikker post mellem selskaberne.aspx;Mailadresser til sikker post mellem selskaberne.aspx;Adresser og praktisk info;;Bil;False;Success
Links og litteratur.aspx;Links og litteratur.aspx;Adresser og praktisk info;;Bil;False;Success
LB Forsikringskonsulenters distrikter.aspx;LB Forsikringskonsulenters distrikter.aspx;Adresser og praktisk info;;Bil;False;Success
Kromann Reumert om værdiforringelse.aspx;Kromann Reumert om værdiforringelse.aspx;Adresser og praktisk info;;Bil;False;Success
Gerningskoder i politirapporter.aspx;Gerningskoder i politirapporter.aspx;Adresser og praktisk info;;Bil;False;Success
Fraværsmarkring på email.aspx;Fraværsmarkring på email.aspx;Adresser og praktisk info;;Bil;False;Success
Adgangskode til bilgalleriet.aspx;Adgangskode til bilgalleriet.aspx;Adresser og praktisk info;;Bil;False;Success
Ændring af rykkerdato på opkrævning.aspx;Ændring af rykkerdato på opkrævning.aspx;Forretningsgange;;Bil;False;Success
Vidneerklæringer udlevering og videregivelse.aspx;Vidneerklæringer udlevering og videregivelse.aspx;Forretningsgange;;Bil;False;Success
Telefonanmeldelser eller hurtiganmeldelse.aspx;Telefonanmeldelser eller hurtiganmeldelse.aspx;Forretningsgange;;Bil;False;Success
Sende breve pr. mail.aspx;Sende breve pr. mail.aspx;Forretningsgange;;Bil;False;Success
Selvrisiko ved F2 kø sammenstød.aspx;Selvrisiko ved F2 kø sammenstød.aspx;Forretningsgange;;Bil;False;Success
Reserve på personskade.aspx;Reserve på personskade.aspx;Forretningsgange;;Bil;False;Success
Rekvirering af politirapport.aspx;Rekvirering af politirapport.aspx;Forretningsgange;;Bil;False;Success
Kulancesager.aspx;Kulancesager.aspx;Forretningsgange ;;Bil;False;Success
Indhentning af skadevolders regnr. på modpart kontra CRM.aspx;Indhentning af skadevolders regnr. på modpart kontra CRM.aspx;Forretningsgange;;Bil;False;Success
Indberetning til reassurance ved skader over 1 million kroner.aspx;Indberetning til reassurance ved skader over 1 million kroner.aspx;Forretningsgange ;;Bil;False;Success
Forretningsgang ved modtaget anmeldelse fra andre end vores medlem.aspx;Forretningsgang ved modtaget anmeldelse fra andre end vores medlem.aspx;Forretningsgange;;Bil;False;Success
Forretningsgang ml. Bilskade og Personskade.aspx;Forretningsgang ml. Bilskade og Personskade.aspx;Forretningsgange;;Bil;False;Success
Forretningsgang for regresmødesager.aspx;Forretningsgang for regresmødesager.aspx;Forretningsgange;;Bil;False;Success
Fast-track sager 1250.aspx;Fast-track sager 1250.aspx;Forretningsgange;;Bil;False;Success
Arkivering af E-mails i multiarkiv.aspx;Arkivering af E-mails i multiarkiv.aspx;Forretningsgange;;Bil;False;Success
Aktindsigt i domsudskrifter.aspx;Aktindsigt i domsudskrifter.aspx;Forretningsgange;;Bil;False;Success
Afmelding og blokering.aspx;Afmelding og blokering.aspx;Forretningsgange;;Bil;False;Success
Adresseændringer i bilskade.aspx;Adresseændringer i bilskade.aspx;Forretningsgange;;Bil;False;Success
Administratorer for SKCM.aspx;Administratorer for SKCM.aspx;Forretningsgange;;Bil;False;Success
Renter og omkostninger.aspx;Renter og omkostninger.aspx;Aftaler;;Bil;False;Success
Falckaftale om presenning, når medlem kun har ansvar.aspx;Falckaftale om presenning, når medlem kun har ansvar.aspx;Aftaler;;Bil;False;Success
Skader på medlemmers biler på Applus+ Bilsyn.aspx;Skader på medlemmers biler på Applus+ Bilsyn.aspx;Husaftaler;;Bil;False;Success
Befippelsesskader.aspx;Befippelsesskader.aspx;Husaftaler;;Bil;False;Success
Erstatningsudbetaling ved mere end en ejer.aspx;Erstatningsudbetaling ved mere end en ejer.aspx;Skadepolitikker;;Bil;False;Success
Dækning af genstande, der forsvinder i forbindelse med ulykker.aspx;Dækning af genstande, der forsvinder i forbindelse med ulykker.aspx;Skadepolitikker;;Bil;False;Success
Registreringsattest.aspx;BilRegistreringsattest.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;True;Success
Radar- og laserudstyr.aspx;Radar- og laserudstyr.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
P-skiver.aspx;P-skiver.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Omkostninger ifm køb af ny bil.aspx;Omkostninger ifm køb af ny bil.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Motorvejsmærkat til brug i udlandet.aspx;Motorvejsmærkat til brug i udlandet.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Motorolie.aspx;Motorolie.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Miljømærke (Mærkat).aspx;Miljømærke (Mærkat).aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Lygtebom.aspx;Lygtebom.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Instruktionsbog.aspx;Instruktionsbog.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Grov uagtsomhed forud for FAL § 52.aspx;Grov uagtsomhed forud for FAL § 52.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Falck forbindingskasse.aspx;Falck forbindingskasse.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Erstatningsudbetaling.aspx;Erstatningsudbetaling.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
CD´er.aspx;CD´er.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
BroBizz.aspx;BroBizz.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Bonusværksted.aspx;Bonusværksted.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Biltilbehør hvor medlemmet ikke længere ejer bilen.aspx;Biltilbehør hvor medlemmet ikke længere ejer bilen.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Afvisninger på kasko - dækningsskema.aspx;Afvisninger på kasko - dækningsskema.aspx;Vilkårenes afsnit 3 - Kaskoforsikring;;Bil;False;Success
Væltning af motorcykel.aspx;Væltning af motorcykel.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Tilkoblede køretøjer.aspx;Tilkoblede køretøjer.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Taksering af skader på benzinstandere.aspx;Taksering af skader på benzinstandere.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Kørelærer og deres elever på ansvarsforsikringen.aspx;Kørelærer og deres elever på ansvarsforsikringen.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Indkøbsvogne.aspx;Indkøbsvogne.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Erstatningsopgørelse på dyr.aspx;Erstatningsopgørelse på dyr.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Ansvarsgrundlaget - Generelt.aspx;Ansvarsgrundlaget - Generelt.aspx;Vilkårenes afsnit 2 - Ansvarsforsikring;;Bil;False;Success
Hvad dækker forsikringen.aspx;Hvad dækker forsikringen.aspx;Vilkårenes afsnit 1 D - Hvad dækker forsikringen;;Bil;False;Success
Fast pris.aspx;Fast pris.aspx;Vilkårenes afsnit 1 C - Fast pris ved skade;;Bil;False;Success
